2701.75623;2705.61322;2709.47022;2713.32721;2717.1842;2721.0412;2724.89819;2728.75519;2732.61218;2736.46917;2740.32617;2744.18316;2748.04016;2751.89715;2755.75415;2759.61114;2763.46813;2767.32513;2771.18212;2775.03912;2778.89611;2782.7531;2786.6101;2790.46709;2794.32409;2798.18108;2802.03808;2805.89507;2809.75206;2813.60906;2817.46605;2821.32305;2825.18004;2829.03703;2832.89403;2836.75102;2840.60802;2844.46501;2848.32201;2852.179;2856.03599;2859.89299;2863.74998;2867.60698;2871.46397;2875.32096;2879.17796;2883.03495;2886.89195;2890.74894;2894.60594;2898.46293;2902.31992;2906.17692;2910.03391;2913.89091;2917.7479;2921.60489;2925.46189;2929.31888;2933.17588;2937.03287;2940.88986;2944.74686;2948.60385;2952.46085;2956.31784;2960.17484;2964.03183;2967.88882;2971.74582;2975.60281;2979.45981;2983.3168;2987.17379;2991.03079;2994.88778;2998.74478;3002.60177;Class
0,05961;0,0599;0,06008;0,0605;0,06066;0,06058;0,06055;0,06049;0,06045;0,06035;0,06014;0,05994;0,05936;0,05871;0,05841;0,05859;0,05931;0,06034;0,06119;0,0619;0,06257;0,06306;0,06343;0,06423;0,06515;0,06609;0,06704;0,068;0,06895;0,06977;0,07064;0,0716;0,07275;0,07471;0,07811;0,08386;0,09251;0,10344;0,11463;0,12446;0,13299;0,14039;0,14682;0,15277;0,15857;0,16344;0,16717;0,17046;0,17398;0,17829;0,18326;0,18891;0,19592;0,20422;0,21426;0,22565;0,23671;0,24631;0,2532;0,2564;0,25467;0,24705;0,23515;0,22146;0,20838;0,19813;0,19139;0,18744;0,18398;0,1793;0,1734;0,16635;0,15812;0,14944;0,14096;0,13313;0,1261;0,12023;0,11531;G
0,05644;0,05821;0,05939;0,0606;0,06232;0,06408;0,06511;0,06537;0,06539;0,06549;0,06532;0,06475;0,06399;0,06354;0,0636;0,06414;0,06476;0,06553;0,06658;0,06683;0,06644;0,06611;0,06644;0,06769;0,06901;0,07071;0,07286;0,07499;0,07753;0,08042;0,08464;0,0903;0,09761;0,10709;0,11953;0,1384;0,1657;0,19936;0,23466;0,2668;0,29463;0,319;0,33978;0,35777;0,374;0,38781;0,39755;0,40422;0,41195;0,42422;0,43943;0,45634;0,47638;0,50158;0,53162;0,56508;0,59995;0,633;0,65802;0,66859;0,66053;0,63418;0,59417;0,54867;0,50649;0,47404;0,45264;0,43795;0,42485;0,40933;0,39014;0,36743;0,34187;0,31496;0,2879;0,26207;0,23957;0,22101;0,20608;G
0,09207;0,09648;0,09972;0,10392;0,10818;0,11262;0,11603;0,11765;0,11803;0,11761;0,1157;0,11458;0,11466;0,11593;0,11748;0,11918;0,12124;0,1231;0,12265;0,12103;0,12046;0,12138;0,12313;0,12589;0,12892;0,13099;0,13191;0,13332;0,13575;0,13846;0,14175;0,14717;0,1551;0,16429;0,17536;0,18972;0,20849;0,23469;0,26728;0,30329;0,3395;0,3729;0,40171;0,42562;0,44522;0,46254;0,47567;0,48522;0,49477;0,50574;0,5194;0,53668;0,5572;0,58158;0,60867;0,64016;0,6758;0,71216;0,74644;0,77256;0,78359;0,77532;0,74679;0,70382;0,65507;0,61005;0,57477;0,5495;0,53105;0,51341;0,49272;0,46953;0,44392;0,41623;0,3874;0,36009;0,33578;0,31318;0,29402;G
0,08633;0,09029;0,09555;0,09841;0,09973;0,10054;0,09869;0,0959;0,09589;0,09919;0,1035;0,1067;0,1125;0,11731;0,11798;0,11706;0,11424;0,11179;0,11071;0,11063;0,1123;0,11248;0,11219;0,11278;0,11267;0,11578;0,12147;0,12648;0,13003;0,133;0,13571;0,13864;0,14321;0,15033;0,15779;0,16536;0,18017;0,20597;0,23887;0,27388;0,30794;0,33918;0,36466;0,38518;0,40237;0,41584;0,42791;0,43782;0,445;0,45374;0,46742;0,48693;0,50708;0,52732;0,55252;0,5824;0,61516;0,64921;0,68099;0,70653;0,71653;0,70732;0,68085;0,64287;0,59998;0,56067;0,53025;0,50873;0,49119;0,47565;0,46118;0,4426;0,41707;0,39089;0,36494;0,33889;0,31515;0,29717;0,28508;G
0,05511;0,05346;0,05076;0,0488;0,05031;0,05487;0,05967;0,06198;0,06292;0,06369;0,06476;0,06527;0,06529;0,06498;0,06336;0,06077;0,05927;0,06047;0,06325;0,06452;0,06498;0,06523;0,06469;0,06375;0,06337;0,06545;0,06878;0,07132;0,07373;0,07509;0,07582;0,07746;0,08034;0,08517;0,09252;0,10289;0,11788;0,139;0,16595;0,19532;0,22299;0,24652;0,26767;0,28601;0,30103;0,31349;0,32441;0,33253;0,33889;0,34658;0,35749;0,37052;0,38518;0,40258;0,42491;0,45113;0,48083;0,51198;0,53835;0,55691;0,5644;0,55742;0,53594;0,5034;0,46642;0,43169;0,40252;0,38159;0,3675;0,35574;0,34177;0,32433;0,30519;0,28514;0,26237;0,23865;0,21712;0,19944;0,18573;G
0,06433;0,06601;0,06829;0,07043;0,0728;0,07469;0,07444;0,07358;0,07398;0,07483;0,07573;0,07626;0,07657;0,0764;0,07567;0,07632;0,07748;0,07806;0,07913;0,07985;0,07988;0,07958;0,07904;0,07948;0,08087;0,08392;0,08792;0,08988;0,09012;0,09014;0,09108;0,09486;0,101;0,10951;0,11925;0,12894;0,14307;0,16546;0,194;0,22424;0,25287;0,27828;0,29909;0,31557;0,33155;0,3477;0,36095;0,37073;0,37933;0,388;0,39716;0,40909;0,42516;0,44423;0,46727;0,49468;0,52439;0,55422;0,58128;0,60128;0,60861;0,59981;0,57646;0,54191;0,5024;0,46685;0,44054;0,42269;0,40851;0,39411;0,37702;0,35749;0,33636;0,31383;0,29164;0,27104;0,24997;0,22996;0,21358;G
0,06108;0,06077;0,06531;0,07086;0,07498;0,07873;0,0814;0,08153;0,07993;0,07791;0,07663;0,07577;0,07289;0,0711;0,07242;0,07395;0,07504;0,07577;0,07706;0,07739;0,07459;0,0719;0,0722;0,07459;0,07674;0,07878;0,08303;0,08616;0,08731;0,09005;0,09515;0,10056;0,10616;0,11315;0,12236;0,1347;0,15543;0,18572;0,22114;0,25663;0,29033;0,32016;0,34613;0,36989;0,39271;0,41073;0,42402;0,43335;0,4402;0,44805;0,45914;0,47549;0,49548;0,51761;0,54483;0,5782;0,61635;0,6555;0,69096;0,71755;0,72739;0,71648;0,68546;0,64016;0,59167;0,54947;0,5183;0,49537;0,47649;0,459;0,44007;0,4169;0,39113;0,36508;0,33755;0,30815;0,28017;0,25552;0,23603;G
0,06466;0,06427;0,06306;0,06203;0,06231;0,06481;0,06699;0,06853;0,07234;0,07666;0,07823;0,07928;0,08024;0,08001;0,07793;0,07585;0,07765;0,08137;0,086;0,08842;0,08585;0,08378;0,08241;0,07998;0,07812;0,07761;0,0801;0,08254;0,08216;0,08289;0,08426;0,0874;0,09126;0,09596;0,10383;0,11578;0,13277;0,15581;0,18325;0,21503;0,24612;0,27346;0,29616;0,3146;0,33061;0,34333;0,35224;0,35953;0,36649;0,37327;0,38274;0,39616;0,41346;0,43559;0,46205;0,48962;0,51707;0,5435;0,56827;0,58624;0,59256;0,58467;0,55973;0,52174;0,47985;0,44468;0,42033;0,40465;0,39405;0,38235;0,36572;0,34591;0,32304;0,29964;0,27576;0,25266;0,23322;0,21596;0,20114;G
0,07181;0,07467;0,07731;0,0801;0,08153;0,08198;0,08301;0,08496;0,08613;0,08686;0,08786;0,08829;0,08833;0,08944;0,09163;0,09322;0,09374;0,09443;0,09492;0,0935;0,09258;0,09367;0,09488;0,09512;0,09617;0,09853;0,10083;0,10221;0,10411;0,10751;0,11054;0,1128;0,11605;0,12091;0,12713;0,13566;0,14918;0,16993;0,19547;0,222;0,24692;0,26888;0,28796;0,30417;0,31887;0,33191;0,34175;0,34817;0,35274;0,35794;0,36703;0,38004;0,3953;0,41261;0,43224;0,45483;0,48052;0,50714;0,53191;0,55075;0,55831;0,55209;0,53208;0,50214;0,46857;0,43704;0,41168;0,39525;0,38496;0,37603;0,36544;0,35137;0,33386;0,31417;0,29303;0,27261;0,25382;0,23715;0,22327;G
