Important_0;Important_1;Important_2;Important_3;Important_4;Important_5;Important_6;Important_7;Important_8;Important_9;Important_10;Important_11;Important_12;Important_13;Important_14;Important_15;Important_16;Important_17;Important_18;Important_19;Noise_0;Noise_1;Noise_2;Noise_3;Noise_4;Noise_5;Noise_6;Noise_7;Noise_8;Noise_9;Noise_10;Noise_11;Noise_12;Noise_13;Noise_14;Noise_15;Noise_16;Noise_17;Noise_18;Noise_19;Class
-2.920449577648076;-0.7954402543339648;2.068074987604925;-2.4181326391616307;-2.5169883954334296;1.9898255692067075;-0.3160943952236448;3.085314704845116;-4.28766731435257;0.49157049030730515;3.992016872405898;1.3917780406243332;-0.5279235022534344;0.823592777761243;-0.8665988662801211;3.365594033695611;-2.533459705666997;0.4457390788615185;-0.9753030335714834;-0.8765796765448046;0.4967141530112327;-0.13826430117118466;0.6476885381006925;1.5230298564080254;-0.23415337472333597;-0.23413695694918055;1.5792128155073915;0.7674347291529088;-0.4694743859349521;0.5425600435859647;-0.46341769281246226;-0.46572975357025687;0.24196227156603412;-1.913280244657798;-1.7249178325130328;-0.5622875292409727;-1.0128311203344238;0.3142473325952739;-0.9080240755212109;-1.4123037013352915;0
-0.7773734181893934;-0.9286414283078382;2.5778611744443807;2.841244950012603;-0.9265178295600565;2.026625266797466;3.7958248908356027;-0.0482574932542536;-1.4595101539081403;1.1289438688846969;-0.8883162977294556;7.672583382596232;-1.3086171082275126;-6.983421889841326;-1.1143222327077051;-3.751914945603869;0.8921936116628153;0.16848428599225473;-0.4588527013226579;3.3555832207647844;1.465648768921554;-0.22577630048653566;0.06752820468792384;-1.4247481862134568;-0.5443827245251827;0.11092258970986608;-1.1509935774223028;0.37569801834567196;-0.600638689918805;-0.2916937497932768;-0.6017066122293969;1.8522781845089378;-0.013497224737933921;-1.0577109289559004;0.822544912103189;-1.2208436499710222;0.2088635950047554;-1.9596701238797756;-1.3281860488984305;0.19686123586912352;1
-0.2677870902155942;-1.0534026478134721;-3.4865376114383793;-0.7194582302509173;0.3612499447123052;-2.5064566926672684;-1.6763980721516982;-2.682062251670976;0.8544904395852655;-2.609210566460584;3.8122701254481126;-5.839659843029699;0.4791411019953454;-2.6939905290310167;-0.38935734497171115;0.2315297635642504;-0.7595044595269149;-1.7284383393438714;0.6423774910377675;-1.067290844619357;0.7384665799954104;0.1713682811899705;-0.11564828238824053;-0.3011036955892888;-1.4785219903674274;-0.7198442083947086;-0.4606387709597875;1.0571222262189157;0.3436182895684614;-1.763040155362734;0.324083969394795;-0.38508228041631654;-0.6769220003059587;0.6116762888408679;1.030999522495951;0.9312801191161986;-0.8392175232226385;-0.3092123758512146;0.33126343140356396;0.9755451271223592;0
-1.8563456391678874;1.5377973179689752;7.869679907865118;-2.6975396785985537;-0.7114161823990954;1.0506420445349343;1.999474697208604;3.342208465069093;-2.6295555384295914;2.351486790707125;0.48016516694021416;5.6967475537385734;3.547829569092735;6.340355466528221;0.4059925174577198;4.709654595120905;-3.6096698871226995;2.340327377709676;2.088316039524724;0.7195394076459208;-0.47917423784528995;-0.18565897666381712;-1.1063349740060282;-1.1962066240806708;0.812525822394198;1.356240028570823;-0.07201012158033385;1.0035328978920242;0.36163602504763415;-0.6451197546051243;0.36139560550841393;1.5380365664659692;-0.03582603910995154;1.5646436558140062;-2.6197451040897444;0.8219025043752238;0.08704706823817122;-0.29900735046586746;0.0917607765355023;-1.9875689146008928;1
-0.2514511940782711;1.0778941406420286;2.738921273540047;-2.928553190752151;0.5387145388670402;0.9571309490944959;-4.856542989381979;0.9759343077696816;-2.335762394971072;2.802473352325344;1.962022278678198;-4.584791846104242;2.3931241012274445;2.4383449500314236;-1.9626794409220916;0.8814924771515894;0.5964001183204293;1.7508328099622243;0.24369567827755134;-0.1399511975829441;-0.21967188783751193;0.3571125715117464;1.477894044741516;-0.5182702182736474;-0.8084936028931876;-0.5017570435845365;0.9154021177020741;0.32875110965968446;-0.5297602037670388;0.5132674331133561;0.09707754934804039;0.9686449905328892;-0.7020530938773524;-0.3276621465977682;-0.39210815313215763;-1.4635149481321186;0.29612027706457605;0.26105527217988933;0.00511345664246089;-0.23458713337514692;1
1.0031180398174975;-0.5557760077899003;-5.435454722924885;-1.0152378467242658;0.9077412311793054;-0.9020217762917342;-4.757318769919462;-2.0724719263932627;1.6401410621293853;-1.3194381639647836;1.1920192681578894;-8.288098627163327;-1.8018690167340274;1.1169335844777355;-0.19020712420468378;0.470133397797321;0.4315180991886927;-1.1097541932252053;-1.442123323130149;-2.6627878753408054;-1.4153707420504142;-0.42064532276535904;-0.3427145165267695;-0.8022772692216189;-0.16128571166600914;0.4040508568145384;1.8861859012105302;0.17457781283183896;0.25755039072276437;-0.07444591576616721;-1.9187712152990415;-0.026513875449216878;0.06023020994102644;2.463242112485286;-0.19236096478112252;0.30154734233361247;-0.03471176970524331;-1.168678037619532;1.1428228145150205;0.7519330326867741;1
3.9817478545063802;-0.06725800829808475;-0.7530256666789322;0.9887033049924545;0.38691277884193664;-0.7106341909541105;-0.787563175037978;-0.32020751687545057;1.2491036422746709;2.2496194218170595;-3.9200146386498;-0.8818423139352607;0.22289644866664346;0.3315890390244223;-0.47517853630161094;-1.397305355219525;2.370303186825241;-0.05116155920627741;0.1901244901583914;1.0344724487691384;0.7910319470430469;-0.9093874547947389;1.4027943109360992;-1.4018510627922809;0.5868570938002703;2.1904556258099785;-0.9905363251306883;-0.5662977296027719;0.09965136508764122;-0.5034756541161992;-1.5506634310661327;0.06856297480602733;-1.0623037137261049;0.4735924306351816;-0.9194242342338032;1.5499344050175394;-0.7832532923362371;-0.3220615162056756;0.8135172173696698;-1.2308643164339552;0
0.4916147066681323;0.4426718418523428;2.8035363988492095;1.7110171412165573;-2.0409266253774128;0.9485819145841266;3.555835194265611;-0.9256621934840374;-0.40384302032900765;2.1130234740420604;-1.3022164838493622;5.926877967906278;-0.86280408892723;-6.313036823047315;1.051793807967263;-3.3321052457953635;1.0784361220901628;-0.15261441494712286;0.7496180825143781;2.6726162801819107;0.22745993460412942;1.307142754282428;-1.6074832345612275;0.1846338585323042;0.25988279424842353;0.7818228717773104;-1.236950710878082;-1.3204566130842763;0.5219415656168976;0.29698467323318606;0.25049285034587654;0.3464482094969757;-0.6800247215784908;0.23225369716100355;0.29307247329868125;-0.7143514180263678;1.8657745111447566;0.4738329209117875;-1.1913034972026486;0.6565536086338297;0
-0.3951947931722793;7.212561808363549;9.44451454949104;0.44172023168017305;-2.2861829823618445;2.0810407699010165;0.9750209731788151;-3.638857028849047;-2.407133246614415;7.441429131130338;-0.15894635180046468;6.802318199697849;-1.644326879014152;-6.006712889013845;2.5787506219640184;-5.756947676922578;-0.14597549187578085;3.4433936127230025;3.1680868415110592;2.201705077041449;-0.9746816702273214;0.787084603742452;1.158595579007404;-0.8206823183517105;0.9633761292443218;0.4127809269364983;0.82206015999449;1.8967929826539474;-0.2453881160028705;-0.7537361643574896;-0.8895144296255233;-0.8158102849654383;-0.0771017094141042;0.3411519748166439;0.27669079933001905;0.8271832490360238;0.01300189187790702;1.4535340771573169;-0.2646568332379561;2.720169166589619;1
2.594224684120219;-4.598710214465332;0.9968762993186977;-1.2126642141426554;2.3621698923863166;2.466731118617971;-2.670965318403922;-0.23188986070002715;0.16383060093034896;2.216600071354818;-2.559317970771171;-0.003133746984397075;0.22137630949586015;4.237061820651445;-4.041568912927834;4.671608290938073;-2.578895732418371;-0.4144524447692506;-1.6833988388620176;2.156946072009098;0.6256673477650062;-0.8571575564162826;-1.0708924980611123;0.4824724152431853;-0.2234627853258509;0.714000494092092;0.47323762457354485;-0.07282891265687277;-0.846793718068405;-1.5148472246858646;-0.4465149520670211;0.8563987943234723;0.21409374413020396;-1.245738778711988;0.173180925851182;0.3853173797288368;-0.883857436201133;0.1537251059455279;0.058208718445999896;-1.142970297830623;0
